"Cabauw UFP data (RIVM-LML)"
"Time Zone is Central European (Winter) Time, or UTC +1. In winter, this is equal to the local time."
"The UFP data were filtered based on instrument error codes and hourly averaged pulse height (> 2000 mV), with some manual adjustments around maintenance times."
"The data in the last column are adjusted towards a common scale (the EPC3783 operated by GGD-Amsterdam at Ookmeer), based on regression coefficients obtained during a comparison effort at Ookmeer station in the summer of 2022."
"Due to the needs of our software developers and technical difficulties, the instrument at this site was reinstalled later (January 2023) than at the other sites (autumn 2022)."
"The EPC was removed form this station on 3 May 2023 to be used in a different field experiment."
""
Start time of 1hr averaging interval [UTC +1],Site number,Site name,Latitude,Longitude,Instrument,Checked UFP concentrations [#/cm3],Checked UFP concentrations adjusted with Ookmeer regressions [#/cm3]
2023-01-10 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,11270.06,13976.70772602636
2023-01-10 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,10960.69,13572.726476562826
2023-01-10 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,,
2023-01-10 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8470.77,10321.341427384677
2023-01-10 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6471.72,7710.943791091309
2023-01-10 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4505.22,5143.0505659239025
2023-01-10 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3889.47,4338.992466052643
2023-01-10 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3881.44,4328.506738822492
2023-01-10 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4049.64,4548.145508450337
2023-01-10 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3601.44,3962.8773958034863
2023-01-10 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3573.06,3925.818250250345
2023-01-11 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3691.33,4080.2574731034083
2023-01-11 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4226.64,4779.275486001637
2023-01-11 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3348.69,3632.8316227747237
2023-01-11 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3011.67,3192.7444756880614
2023-01-11 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,2425,2426.659594727491
2023-01-11 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,2962.17,3128.10643111863
2023-01-11 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8864.61,10835.625214722551
2023-01-11 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8727.63,10656.754116841325
2023-01-11 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8611.53,10505.148521396659
2023-01-11 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9012.72,11029.030078988782
2023-01-11 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,11555.86,14349.910819722189
2023-01-11 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8695,10614.14524018879
2023-01-11 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6169.97,7316.9128830342215
2023-01-11 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5110.33,5933.2147507604395
2023-01-11 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5315.14,6200.65955698802
2023-01-11 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4562.28,5217.5606027548465
2023-01-11 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9959.69,12265.601575269882
2023-01-11 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9093.08,11133.965700435238
2023-01-11 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8381.19,10204.36615400024
2023-01-11 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7448.83,8986.87267451024
2023-01-11 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6544.75,7806.30775866516
2023-01-11 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6353.08,7556.021415177827
2023-01-11 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5960.92,7043.931403898067
2023-01-11 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5415.72,6331.998840276776
2023-01-12 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4214.47,4763.383667771132
2023-01-12 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3768.06,4180.452971281438
2023-01-12 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3747.61,4153.748971050229
2023-01-12 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,2635.5,2701.53451153285
2023-01-12 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3221.61,3466.8881338073834
2023-01-12 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4393.75,4997.490912829872
2023-01-12 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4511.33,5151.02912051621
2023-01-12 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4036.97,4531.600780678727
2023-01-12 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4011.14,4497.871473785223
2023-01-12 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4204.36,4750.181836849981
2023-01-12 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4262.19,4825.697354374228
2023-01-12 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4348.53,4938.441773932303
2023-01-12 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4061.72,4563.919802963442
2023-01-12 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4552.58,5204.8941576574025
2023-01-12 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5944.86,7022.959949437763
2023-01-12 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6007.94,7105.331017143615
2023-01-12 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5552.44,6510.530425196626
2023-01-12 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5326.25,6215.167206991381
2023-01-12 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4642.39,5322.1697694307495
2023-01-12 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5064.03,5872.755327254082
2023-01-12 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4898.58,5656.707560102316
2023-01-12 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4550.17,5201.747133669275
2023-01-12 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4202.14,4747.282918487474
2023-01-12 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4669.78,5357.9361540925
2023-01-13 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3186.67,3421.2628150749406
2023-01-13 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3586.86,3943.838553584854
2023-01-13 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4452.42,5074.103318383176
2023-01-13 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3581.19,3936.4345593887183
2023-01-13 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3562.53,3912.067975314667
2023-01-13 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3305.72,3576.7205768121275
2023-01-13 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4153,4683.114968787638
2023-01-13 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5417.89,6334.832467685173
2023-01-13 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3776.06,4190.899523939124
2023-01-13 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4441.11,5059.334504563372
2023-01-13 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5954.92,7036.096489404803
2023-01-13 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6458.92,7694.229306839012
2023-01-13 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8873.22,10846.868317020384
2023-01-13 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6761.61,8089.487684833379
2023-01-13 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7181.33,8637.566070018867
2023-01-13 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7343.47,8849.291576008516
2023-01-13 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7986.83,9689.403340739615
2023-01-13 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9939.39,12239.093447901003
2023-01-13 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,10855.31,13435.119261679458
2023-01-13 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8331.94,10140.05456420136
2023-01-13 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8372.11,10192.509316733765
2023-01-13 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8401.94,10231.461899956112
2023-01-13 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7440.25,8975.668746784871
2023-01-13 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6600.58,7879.2116380249845
2023-01-14 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7614.19,9202.802917944606
2023-01-14 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5971.31,7057.498864162237
2023-01-14 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5097.92,5917.009535950205
2023-01-14 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6417.17,7639.711360156714
2023-01-14 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6664.11,7962.170324317833
2023-01-14 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7892.69,9566.473532340295
2023-01-14 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5812.56,6850.200084861283
2023-01-14 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4933.94,5702.881322849287
2023-01-14 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5065.69,5874.922986930552
2023-01-14 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4625.17,5299.68356483508
2023-01-14 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4082.17,4590.623803194652
2023-01-14 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4353.33,4944.709705526914
2023-01-14 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3779.69,4195.639647207549
2023-01-14 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4810.42,5541.586549814619
2023-01-14 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4809.83,5540.816116556114
2023-01-14 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3815.06,4241.826468145343
2023-01-14 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3804.42,4227.932553110621
2023-01-14 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3882.14,4329.420812180038
2023-01-14 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3872.75,4317.15917099808
2023-01-14 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5205.44,6057.411203669501
2023-01-14 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4525.22,5169.166947568117
2023-01-14 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6517.86,7771.194283544512
2023-01-14 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7968.44,9665.389327817758
2023-01-14 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6282.28,7463.569424157307
2023-01-15 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7616.56,9205.897709169447
2023-01-15 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4833.25,5571.398399461489
2023-01-15 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3899.17,4351.658911150088
2023-01-15 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3178.33,3410.3722839293023
2023-01-15 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,2632.56,2697.69540343115
2023-01-15 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,2147.5,2064.2947994140122
2023-01-15 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1892.47,1731.271758877809
2023-01-15 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1758.19,1555.9263725185517
2023-01-15 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1543.31,1275.331968133109
2023-01-15 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1969.03,1831.2452678118627
2023-01-15 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4096.44,4609.257841497799
2023-01-15 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7720.42,9341.520079047852
2023-01-15 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8991.89,11001.829867506332
2023-01-15 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6615.67,7898.916447975545
2023-01-15 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5033.64,5833.071485345698
2023-01-15 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9916.81,12209.608053024684
2023-01-15 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5657.75,6648.046232744239
2023-01-15 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5194.64,6043.308357581627
2023-01-15 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5322.61,6210.414025532134
2023-01-15 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7278,8763.79960069618
2023-01-15 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6659.83,7956.58141864597
2023-01-15 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5398.78,6309.8782650241255
2023-01-15 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6875.22,8237.841790763341
2023-01-15 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5989.17,7080.82079297052
2023-01-16 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,3887.19,4336.015198545203
2023-01-16 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4637.06,5315.209753722566
2023-01-16 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5270.92,6142.916237172662
2023-01-16 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5384.26,6290.917771950426
2023-01-16 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5010.33,5802.632842539366
2023-01-16 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6276.19,7455.6169859466445
2023-01-16 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,10340.17,12762.439619669422
2023-01-16 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,11034.81,13669.513786936284
2023-01-16 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6917.11,8292.542552117147
2023-01-16 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6619.64,7904.100549731922
2023-01-16 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8266.28,10054.314483263404
2023-01-16 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8039.39,9758.03719170061
2023-01-16 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8261.42,10047.96820252386
2023-01-16 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7960.92,9655.569568319534
2023-01-16 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,11623.75,14438.562877213473
2023-01-16 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,11354.56,14087.049438473166
2023-01-16 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,19468.53,24682.42629695859
2023-01-16 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7791.75,9434.664154181944
2023-01-16 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6022.75,7124.670197751157
2023-01-16 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4247.5,4806.514872056552
2023-01-16 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,5045.64,5848.741314332227
2023-01-16 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,4450.11,5071.086876303269
2023-01-16 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,2136.92,2050.4792335242228
2023-01-16 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1169.07,786.6422348065644
2023-01-17 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1038.28,615.8541570442226
2023-01-17 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,538.63,-36.59834738237032
2023-01-17 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1090.43,683.9526221815124
2023-01-17 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,558.44,-10.730071363775664
2023-01-17 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1724.67,1512.155316882848
2023-01-17 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6667.89,7967.106320448589
2023-01-17 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,12309.69,15334.276418465106
2023-01-17 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,10609.47,13114.09669850877
2023-01-17 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,14453.22,18133.338795756277
2023-01-17 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,18146.67,22956.31628494751
2023-01-17 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,20847.78,26483.477266097743
2023-01-17 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,15693.33,19752.69809779663
2023-01-17 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,12475.16,15550.350301998515
2023-01-17 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,10682.14,13208.990571213024
2023-01-17 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9679.78,11900.089755968276
2023-01-17 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,10577.22,13071.984033107474
2023-01-17 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,16566.08,20892.35170179605
2023-01-17 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,44158.61,56923.20390226817
2023-01-17 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,14264.72,17887.191898759553
2023-01-17 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,18138.89,22946.15701248791
2023-01-17 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,14795,18579.64164167426
2023-01-17 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,12333.61,15365.511610911586
2023-01-17 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,12780.83,15949.500020857868
2023-01-17 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,11717.78,14561.34904551375
2023-01-18 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9193.11,11264.586783228779
2023-01-18 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8521.64,10387.768444096735
2023-01-18 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8986.53,10994.830677225686
2023-01-18 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8326.44,10132.872559249201
2023-01-18 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8569.17,10449.834025074213
2023-01-18 05:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,9056.5,11086.198838407969
2023-01-18 06:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,12848.92,16038.4132421656
2023-01-18 07:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,14452.5,18132.398606017086
2023-01-18 08:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,13483.89,16867.569184796947
2023-01-18 09:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,13622.5,17048.568767782177
2023-01-18 10:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,14044.17,17599.19350017798
2023-01-18 11:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,14879.72,18690.270634319153
2023-01-18 12:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,12529.33,15621.08652168187
2023-01-18 13:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7472.64,9017.964226857677
2023-01-18 14:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6763.11,8091.446413456695
2023-01-18 15:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7654.94,9256.015045544693
2023-01-18 16:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7684.03,9294.001322646203
2023-01-18 17:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7951.81,9643.673556480595
2023-01-18 18:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7854.39,9516.460661491625
2023-01-18 19:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7906.08,9583.958449851098
2023-01-18 20:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7924.42,9607.907171818842
2023-01-18 21:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,7087.6,8515.171647443256
2023-01-18 22:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,8077.78,9808.16758626668
2023-01-18 23:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6922.97,8300.194651938904
2023-01-19 00:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6327.91,7523.153948878584
2023-01-19 01:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,6228.5,7393.3424739160155
2023-01-19 02:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1262.32,908.4098642227152
2023-01-19 03:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,1594.39,1342.0332068524338
2023-01-19 04:00,644,Cabauw-Wielsekade,51.974489,4.923301,EPC3783 RIVM-2,763.35,256.8453167720256
