date,File Index,Sample #,Datetime Raw,Datetime Corr,11.5,15.4,20.5,27.4,36.5,48.7,64.9,86.6,115.5,154.0,205.4,273.8,365.2,Total Conc,Median (nm),Mean (nm),Geo Mean (nm),Mode (nm),GSD,Particle Density (g/cc),Firmware Version,timecorr,keep,Total Conc filtered,Median filtered,Mean filtered,Geo Mean filtered,GSD filtered,Mode filtered
2023-07-13 13:00:00,2,1454.5,2023-07-13T12:29:45Z,2023-07-13T12:29:51Z,1086.7789683333333,1042.5733166666666,413.33298833333333,718.3598766666667,967.8533333333334,935.57902,763.2793166666667,607.7768216666667,423.92761666666667,211.09304,46.64681,8.082981666666667,8.342021666666666,7233.626131666667,42.859845,51.876333333333335,41.600613333333335,40.50203666666667,1.9623433333333333,1.2,1.4,-6.152889824308543,1,7233.626131666667,42.859845,51.876333333333335,41.600613333333335,1.9623433333333333,40.50203666666667
2023-07-13 14:00:00,2,1514.5,2023-07-13T13:29:46Z,2023-07-13T13:29:52Z,1057.5480233333333,1537.3167133333334,704.6807566666666,703.850515,837.5266883333334,820.7989416666667,768.3312433333333,633.8715933333333,450.84090333333336,242.65291666666667,62.188878333333335,16.89993,17.526528333333335,7854.033631666666,40.38474333333333,51.77907,40.022166666666664,36.896860000000004,2.0591916666666665,1.2,1.4,-6.36562233083853,1,7854.033631666666,40.38474333333333,51.77907,40.022166666666664,2.0591916666666665,36.896860000000004
2023-07-13 15:00:00,2,1574.5,2023-07-13T14:29:46Z,2023-07-13T14:29:52Z,825.13319,908.8577616666666,574.732265,695.7569933333333,802.31792,760.8567466666667,643.5429116666667,538.8182116666667,359.92929166666664,153.63205666666667,36.94307166666667,14.151663333333333,5.671513333333333,6320.343581666667,39.7171,49.909945,39.3993,36.320535,1.999455,1.2,1.4,-6.578316434266508,1,6320.343581666667,39.7171,49.909945,39.3993,1.999455,36.320535
2023-07-13 16:00:00,2,1634.5,2023-07-13T15:29:46Z,2023-07-13T15:29:52Z,400.29796833333336,949.869675,885.5480816666667,984.5884483333333,906.5597750000001,739.9851366666667,601.224335,535.9837433333333,425.94003833333335,233.78396,36.82740166666667,4.4029533333333335,5.958981666666666,6710.970493333333,36.96999,49.22500333333333,38.73960666666667,31.018635,1.9643166666666667,1.2,1.4,-6.791010537694486,1,6710.970493333333,36.96999,49.22500333333333,38.73960666666667,1.9643166666666667,31.018635
2023-07-13 17:00:00,2,1694.5,2023-07-13T16:29:46Z,2023-07-13T16:29:53Z,913.73349,1875.0626933333333,1841.61404,2069.7399816666666,1832.423215,1220.677415,633.9254516666666,384.4271566666667,315.200025,231.94064666666668,89.09708499999999,24.535401666666665,29.974223333333335,11462.350826666667,32.082675,42.37238,34.130595,28.265686666666667,1.8324866666666666,1.2,1.4,-7.003704641122464,1,11462.350826666667,32.082675,42.37238,34.130595,1.8324866666666666,28.265686666666667
2023-07-13 18:00:00,2,1754.5,2023-07-13T17:29:46Z,2023-07-13T17:29:53Z,1061.91756,1287.167835,945.328255,1469.117735,1489.70409,1042.6119816666667,598.93079,455.152655,377.69520166666666,258.139345,76.92387666666667,4.5562716666666665,2.524331666666667,9069.769925,34.21527,45.08970333333333,36.25032,28.247698333333332,1.881275,1.2,1.4,-7.2163987445504425,1,9069.769925,34.21527,45.08970333333333,36.25032,1.881275,28.247698333333332
2023-07-13 19:00:00,2,1814.5,2023-07-13T18:29:46Z,2023-07-13T18:29:53Z,1274.0165566666667,2546.673941666667,1792.9989333333333,1471.8664033333334,1178.283145,870.8412316666667,614.3934683333333,502.32381,406.7331716666667,268.98006833333335,102.61666666666667,42.27824833333333,11.595221666666667,11083.600865,31.55338,42.953785,33.25978333333333,26.114226666666667,1.9570883333333333,1.2,1.4,-7.4290928479784215,1,11083.600865,31.55338,42.953785,33.25978333333333,1.9570883333333333,26.114226666666667
2023-07-13 20:00:00,2,1874.5,2023-07-13T19:29:46Z,2023-07-13T19:29:53Z,863.1417250000001,1606.8550233333333,1281.1586983333334,1544.7299716666666,1720.7083833333334,1540.2924366666666,1114.2417083333335,657.4204283333333,439.9462716666667,228.32751333333334,48.63006166666667,73.85751166666667,92.18407166666667,11211.4938,34.14561833333333,44.98454,35.478991666666666,29.57658,1.9382983333333332,1.2,1.4,-7.6417869514064,1,11211.4938,34.14561833333333,44.98454,35.478991666666666,1.9382983333333332,29.57658
2023-07-13 21:00:00,2,1934.5,2023-07-13T20:29:46Z,2023-07-13T20:29:53Z,1793.9811616666666,2387.894906666667,1372.700275,1634.922615,1630.09709,1237.52383,817.5564366666666,630.5378783333333,488.77685833333334,256.688905,24.475475,0.49533499999999997,0,12275.65075,29.055991666666667,39.012146666666666,30.545571666666667,23.69743,1.9624383333333333,1.2,1.4,-7.854481054834378,1,12275.65075,29.055991666666667,39.012146666666666,30.545571666666667,1.9624383333333333,23.69743
2023-07-13 22:00:00,2,1994.5,2023-07-13T21:29:46Z,2023-07-13T21:29:54Z,2163.413991666667,2598.4332716666668,1255.9835133333333,1581.5624183333334,1776.0430833333332,1510.8750233333333,1083.6259266666666,782.0376866666667,496.91299166666664,176.500795,3.552963333333333,0,0,13428.94165,30.892458333333334,39.485526666666665,31.525446666666667,25.7304,1.93964,1.2,1.4,-8.067175158262357,1,13428.94165,30.892458333333334,39.485526666666665,31.525446666666667,1.93964,25.7304
